Numero de iteracoes: 13
Erro: 2.54018e-07
Tempo de Resolucao do Problema: 223.227 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
8.6	1.20593	0.0309279	0.0133615	0.00743251	0.00750448	0.00340866	0.0025137	0.00193986	0.00154769	0.00152511	0.00106723	0.000904621	0.000778187	0.000677518	0.000595877	0.000528658	0.000472585	0.000425282	0.000384978	0.000350336	
8.7	1.20166	0.0307591	0.0132528	0.0073599	0.00743397	0.0033697	0.00248383	0.00191617	0.00152842	0.00150581	0.00105359	0.000893	0.000768173	0.000668809	0.000588246	0.000521928	0.00046662	0.000419972	0.000380231	0.000346078	
8.8	1.19829	0.0305902	0.0131408	0.00728346	0.00736033	0.0033273	0.00245092	0.00188978	0.0015067	0.00148419	0.00103783	0.000879401	0.000756279	0.000658297	0.000578873	0.000513508	0.000459006	0.000413046	0.000373899	0.000340263	
8.9	1.19581	0.0304171	0.0130209	0.00719842	0.0072798	0.00327726	0.00241126	0.00185746	0.00147982	0.00145759	0.00101816	0.000862407	0.00074145	0.000645253	0.000567322	0.000503222	0.0004498	0.000404773	0.000366437	0.000333509	
9	1.1942	0.030234	0.0128855	0.00709615	0.0071861	0.00320906	0.00235397	0.00180811	0.00143651	0.00141599	0.000983116	0.000830644	0.000712407	0.000618512	0.000542559	0.000480177	0.000428263	0.000384569	0.000347421	0.000315557	
9.1	1.19343	0.0300361	0.0127354	0.0069817	0.00708069	0.00313216	0.00228939	0.00175252	0.00138779	0.00136906	0.000943787	0.000795063	0.000679933	0.000588665	0.00051497	0.000454548	0.000404352	0.000362177	0.000326381	0.000295728	
9.2	1.19405	0.0298974	0.0126318	0.00690668	0.00700863	0.00308766	0.00225434	0.00172421	0.00136448	0.00134573	0.000927084	0.000780826	0.000667684	0.000578049	0.000505715	0.00044644	0.000397222	0.000355885	0.000320815	0.000290793	
9.3	1.19601	0.0298076	0.0125616	0.00685643	0.00695901	0.00305864	0.00223169	0.00170596	0.00134941	0.00133057	0.000916076	0.000771309	0.000659349	0.000570673	0.000499131	0.00044052	0.000391863	0.000351006	0.00031635	0.000286688	
9.4	1.19932	0.0297598	0.0125176	0.00682401	0.00692612	0.00303975	0.00221707	0.00169433	0.00133997	0.00132087	0.000909492	0.000765804	0.00065471	0.000566744	0.000495793	0.000437677	0.000389441	0.000348944	0.000314595	0.000285199	
9.5	1.20396	0.0297489	0.0124954	0.00680592	0.00690683	0.0030288	0.00220874	0.00168785	0.00133487	0.00131541	0.000906146	0.000763108	0.000652518	0.000564949	0.000494313	0.00043645	0.000388416	0.000348082	0.000313866	0.000284578	
9.6	1.20992	0.0297715	0.0124923	0.00680019	0.00689931	0.00302459	0.00220568	0.00168565	0.0013333	0.00131342	0.000905339	0.000762588	0.000652211	0.000564803	0.00049429	0.000436521	0.000388561	0.000348285	0.000314114	0.00028486	
9.7	1.2172	0.0298251	0.0125065	0.00680561	0.00690242	0.00302633	0.00220722	0.0016871	0.0013347	0.00131438	0.000906619	0.000763836	0.000653418	0.000565964	0.000495403	0.000437586	0.000389577	0.000349252	0.000315033	0.000285733	
9.8	1.22581	0.0299079	0.012537	0.00682137	0.00691538	0.00303346	0.00221286	0.00169177	0.00133869	0.00131793	0.000909684	0.000766585	0.000655902	0.000568223	0.000497468	0.000439482	0.000391325	0.000350868	0.000316532	0.000287128	
9.9	1.23575	0.0300186	0.0125828	0.00684685	0.00693765	0.00304555	0.00222224	0.00169936	0.00134501	0.0013238	0.000914329	0.000770656	0.000659506	0.000571441	0.000500361	0.000442099	0.000393704	0.000353042	0.000318526	0.000288962	
10	1.24703	0.0301562	0.0126435	0.00688162	0.00696882	0.00306229	0.00223509	0.00170963	0.00135345	0.0013318	0.000920408	0.000775923	0.000664122	0.000575524	0.000504002	0.000445367	0.000396655	0.00035572	0.000320968	0.000291199	
