Numero de iteracoes: 17
Erro: 1.3286e-07
Tempo de Resolucao do Problema: 340.205 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
15.6	0.000162075	4.62195e-05	1.25973e-05	3.7589e-06	9.94789e-06	2.09633e-07	5.66674e-08	1.67953e-08	6.80999e-09	1.1689e-08	4.69055e-09	6.64623e-09	9.90799e-09	1.51037e-08	2.36031e-08	3.85702e-08	6.94608e-08	-6.63835e-06	0	0	
15.8	0.000151499	4.11309e-05	1.06906e-05	3.06115e-06	8.24471e-06	1.52639e-07	3.81173e-08	9.12239e-09	1.41128e-09	4.27237e-09	-3.34232e-09	-5.17083e-09	-7.85781e-09	-1.20753e-08	-1.90035e-08	-3.12863e-08	-5.67873e-08	5.29433e-06	0	0	
16	0.000141685	3.66243e-05	9.07847e-06	2.49573e-06	6.83872e-06	1.12707e-07	2.77461e-08	7.69291e-09	3.22568e-09	5.38734e-09	2.85871e-09	4.15656e-09	6.26906e-09	9.66273e-09	1.52959e-08	2.53609e-08	4.6386e-08	-4.22242e-06	0	0	
16.2	0.000132569	3.26295e-05	7.71372e-06	2.03589e-06	5.67563e-06	8.20937e-08	1.84901e-08	3.83397e-09	2.17689e-10	1.41888e-09	-2.14597e-09	-3.27033e-09	-4.98338e-09	-7.72512e-09	-1.23037e-08	-2.05424e-08	-3.78573e-08	3.36753e-06	0	0	
16.4	0.000124095	2.90858e-05	6.558e-06	1.66248e-06	4.71378e-06	6.07744e-08	1.36441e-08	3.57939e-09	1.60403e-09	2.57234e-09	1.77141e-09	2.61294e-09	3.97135e-09	6.17727e-09	9.89295e-09	1.66285e-08	3.08721e-08	-2.68573e-06	0	0	
16.6	0.000116213	2.59399e-05	5.57817e-06	1.35823e-06	3.91684e-06	4.42659e-08	8.97725e-09	1.57129e-09	-1.37186e-10	3.59082e-10	-1.36693e-09	-2.0673e-09	-3.16023e-09	-4.93734e-09	-7.9506e-09	-1.34517e-08	-2.51565e-08	2.14196e-06	0	0	
16.8	0.000108876	2.31452e-05	4.74724e-06	1.11071e-06	3.25675e-06	3.28569e-08	6.7386e-09	1.69725e-09	8.38154e-10	1.27817e-09	1.10829e-09	1.64762e-09	2.51752e-09	3.94617e-09	6.38708e-09	1.08752e-08	2.04843e-08	-1.70829e-06	0	0	
17	0.000102041	2.0661e-05	4.04185e-06	9.08696e-07	2.70907e-06	2.39226e-08	4.35889e-09	6.16042e-10	-1.99437e-10	2.00764e-13	-8.67854e-10	-1.30732e-09	-2.0044e-09	-3.15316e-09	-5.12895e-09	-8.7873e-09	-1.66685e-08	1.36242e-06	0	0	
17.2	9.5671e-05	1.84513e-05	3.4429e-06	7.44072e-07	2.25481e-06	1.78057e-08	3.3431e-09	8.23144e-10	4.58718e-10	6.62411e-10	6.97355e-10	1.041e-09	1.59668e-09	2.51928e-09	4.11718e-09	7.09647e-09	1.35548e-08	-1.08658e-06	0	0	
17.4	8.97301e-05	1.64847e-05	2.93387e-06	6.09515e-07	1.87745e-06	1.29543e-08	2.1146e-09	2.21906e-10	-1.72654e-10	-9.59825e-11	-5.50394e-10	-8.27316e-10	-1.27166e-09	-2.0125e-09	-3.30388e-09	-5.72815e-09	-1.10161e-08	8.66582e-07	0	0	
